Date,Mkt-RF,SMB,HML,RF
2018-03-02,-0.014385219903674275,-0.0009746051514436765,0.004665640361705347,0.00015
2018-03-05,-0.006798442083947086,-0.0014401714209287062,-0.0011136035038830352,0.00015
2018-03-06,-0.004206387709597875,0.003998302661346699,0.005325859828571933,0.00015
2018-03-07,0.010971222262189157,0.006651543730598042,0.007263083727430897,0.00015
2018-03-08,0.003836182895684614,0.007078419053949781,-0.004581604595367099,0.00015
2018-03-09,-0.017230401553627338,-0.0027108401328915107,-0.0041846035189814,0.00015
2018-03-12,0.00364083969394795,-0.0009461093687226389,-0.0007018752945266823,0.00015
2018-03-13,-0.0034508228041631654,-0.008317190961104752,0.001538063340945982,0.00015
2018-03-14,-0.006369220003059587,-0.003929350332480944,-0.0026228350688352548,0.00015
2018-03-15,0.006516762888408679,0.004924258165487288,0.006761013394335722,0.00015
2018-03-16,0.01070999522495951,0.008177914117741159,0.002120334307592256,0.00015
2018-03-19,0.009712801191161986,-0.00607174435939961,0.00019723524120369746,0.00015
2018-03-20,-0.007992175232226386,-0.0028623212957644716,-0.007179547619342638,0.00015
2018-03-21,-0.0026921237585121457,-3.202878479463516e-05,-0.006579079082137535,0.00015
2018-03-22,0.0037126343140356398,0.001500805794098034,0.0014050462514090315,0.00015
2018-03-23,0.010155451271223592,-0.00394801759960823,-0.010662978130774181,0.00015
2018-03-26,-0.0043917423784529,0.0022203052223204486,0.005063187048220359,0.00015
2018-03-27,-0.0014565897666381712,-0.002269196735354581,-0.0007907692218616016,0.00015
2018-03-28,-0.010663349740060283,2.7738645608604484e-05,0.016215464847973666,0.00015
2018-03-29,-0.011562066240806709,0.002831421240018498,0.011539581253080553,0.00015
2018-03-30,0.00852525822394198,0.0001321113490546891,-0.0009072453462375837,0.00015
2018-04-02,0.01396240028570823,-0.0020819294526328433,-0.0005316850126565748,0.00015
2018-04-03,-0.0003201012158033385,-0.0004480490196291542,0.004977907570010149,0.00015
2018-04-04,0.01043532897892024,-0.0003418147960266766,0.00851586304959019,0.00015
2018-04-05,0.004016360250476341,-0.0017500551494106385,-0.008190145287180085,0.00015
2018-04-06,-0.006051197546051243,-0.001193980313335512,-0.008931877326773432,0.00015
2018-04-09,0.0040139560550841395,0.008093235852523584,-0.003110174027771907,0.00015
2018-04-10,0.015780365664659693,0.0029045972397061933,0.002913687915869322,0.00015
2018-04-11,4.1739608900484614e-05,-0.0013774015901458017,0.0024843679525379855,0.00015
2018-04-12,0.016046436558140063,0.003584772022553678,0.005348857274919251,0.00015
2018-04-13,-0.025797451040897444,-0.0015690974487800498,-0.005998487641826541,0.00015
2018-04-16,0.008619025043752239,0.005965623187933207,-0.011580719314844383,0.00015
2018-04-17,0.0012704706823817122,0.0019482109609904696,0.004290070976510727,0.00015
2018-04-18,-0.0025900735046586747,-0.0004365107200211444,-0.004140981364826173,0.00015
2018-04-19,0.001317607765355023,0.002338584629051388,-0.010092439321943189,0.00015
2018-04-20,-0.019475689146008928,-0.007754380760342496,0.0007253187297969081,0.00015
2018-04-23,-0.0017967188783751195,-0.005533837344549026,0.003965878441093387,0.00015
2018-04-24,0.003971125715117464,-0.005869625031995277,-0.0006102856606063863,0.00015
2018-04-25,0.01517894044741516,0.0008147154738185338,-0.002289241930912446,0.00015
2018-04-26,-0.004782702182736474,0.008762574997425459,-0.0007968111607295328,0.00015
2018-04-27,-0.007684936028931877,0.01125650073096316,-0.0018529138120039143,0.00015
2018-04-30,-0.0046175704358453655,0.0032902555072037857,-0.006740235559700836,0.00015
2018-05-01,0.009554021177020741,0.0026042223747222847,-0.0035734033849521593,0.00015
2018-05-02,0.0036875110965968448,-0.008905288670763695,0.0026063995250690726,0.00015
2018-05-03,-0.004897602037670388,-0.002613368998670109,0.0016083927068825006,0.00015
2018-05-04,0.005532674331133561,-0.0038389187595411945,0.0008402990298341012,0.00015
2018-05-07,0.001370775493480404,-0.0030042379912555805,-0.004975742409266897,0.00015
2018-05-08,0.010086449905328893,-0.000740719092923948,-0.0009075158106783357,0.00015
2018-05-09,-0.006620530938773524,-0.002260452888485637,-0.010885325232214273,0.00015
2018-05-10,-0.002876621465977682,-0.009796499051878939,0.0008923833194269487,0.00015
2018-05-11,-0.003521081531321576,0.003839551280587669,0.007144288539067837,0.00015
2018-05-14,-0.014235149481321187,-0.005263715128699033,-0.007370660660210529,0.00015
2018-05-15,0.003361202770645761,0.0012962343205557478,-0.0029296383665887767,0.00015
2018-05-16,0.0030105527217988933,0.010470413348749867,0.0016455338935506478,0.00015
2018-05-17,0.00045113456642460894,-0.004496922957932117,0.006264213172137418,0.00015
2018-05-18,-0.0019458713337514694,-0.01255143761373165,-0.0022411230815007474,0.00015
2018-05-21,-0.013753707420504144,-0.0013300211094005542,-0.003461251646329482,0.00015
2018-05-22,-0.00380645322765359,0.0056047981749928555,-0.009844615712080416,0.00015
2018-05-23,-0.0030271451652676947,0.00989173727110297,0.0005171906465405319,0.00015
2018-05-24,-0.00762277269221619,-0.006047747972262084,0.010210380200718721,0.00015
2018-05-25,-0.0012128571166600914,0.0025834961161826085,0.0013867923098233796,0.00015
2018-05-28,0.004440508568145384,-0.0022265522839002667,-0.00011139489591856659,0.00015
2018-05-29,0.019261859012105302,-0.0004297417715206783,0.0016104115538349273,0.00015
2018-05-30,0.00214577812831839,0.013321716735085174,-5.54600197430103e-05,0.00015
2018-05-31,0.0029755039072276437,-0.007414851641975766,-0.00406507186130065,0.00015
2018-06-01,-0.00034445915766167216,0.0013686983074728673,0.004116399578388527,0.00015
2018-06-04,-0.018787712152990414,0.002438465858827166,0.001128807615558772,0.00015
2018-06-05,0.00013486124550783125,0.005528931624696736,8.806625966828657e-05,0.00015
2018-06-06,0.0010023020994102644,0.0005899157673544773,-0.00487683013639125,0.00015
2018-06-07,0.025032421124852863,0.0016402526975205116,0.006517539659673796,0.00015
2018-06-08,-0.0015236096478112252,-0.0018582428371089557,0.0033235137266655495,0.00015
2018-06-11,0.003415473423336125,0.0014456347062255367,-0.00276460418683651,0.00015
2018-06-12,5.288230294756691e-05,-0.0016159613774870524,0.005009124268409686,0.00015
2018-06-13,-0.011286780376195321,0.003207859449280254,-0.0024878541919260357,0.00015
2018-06-14,0.011828228145150206,-0.0017480516802181698,-0.003910017462555185,0.00015
2018-06-15,0.007919330326867742,0.0019855019695109322,-0.0037985155874014354,0.00015
2018-06-18,0.008310319470430469,-4.631406842489176e-05,-0.008855342765440456,0.00015
2018-06-19,-0.00869387454794739,0.005730251253860841,0.002357711902091029,0.00015
2018-06-20,0.014427943109360991,-0.00015696861794243123,-0.00915572439169175,0.00015
2018-06-21,-0.01361851062792281,-0.008765162341034407,-0.006142219156328814,0.00015
2018-06-22,0.0062685709380027035,0.006409607503569959,-0.010377940045392666,0.00015
2018-06-25,0.022304556258099788,-0.004428661504313094,-0.00043034846395446533,0.00015
2018-06-26,-0.009505363251306884,-0.0031688316932440993,-0.0007516023013593604,0.00015
2018-06-27,-0.005262977296027719,-0.0028783064702174606,-0.0016334810659318203,0.00015
2018-06-28,0.0013965136508764123,0.006972190465854087,-0.005212888473352882,0.00015
2018-06-29,-0.004634756541161992,-0.010578371069893478,-0.005861168767183201,0.00015
2018-07-02,-0.015106634310661327,0.01578874266829997,0.002321849317732871,0.00015
2018-07-03,0.0010856297480602733,0.0053802840453302594,-0.0027527596585424385,0.00015
2018-07-04,-0.01022303713726105,0.0012161945706457985,0.0015817916076807238,0.00015
2018-07-05,0.005135924306351816,-0.00017447000308143195,-0.004426243430621112,0.00015
2018-07-06,-0.008794242342338032,0.0015277703742882847,0.0009053137138554117,0.00015
2018-07-09,0.015899344050175394,0.0027056121418966915,0.006516390186580318,0.00015
2018-07-10,-0.0074325329233623704,0.0033260779297502848,0.0029308290019639167,0.00015
2018-07-11,-0.002820615162056756,0.0028780223300172423,-0.0020620690910824017,0.00015
2018-07-12,0.008535172173696697,0.0005479034062762441,0.0012859948517796368,0.00015
2018-07-13,-0.011908643164339552,-0.0008866921015366304,-0.0012033258726510652,0.00015
2018-07-16,0.0026745993460412943,-0.0006563664182675584,3.940092347364076e-05,0.00015
2018-07-17,0.013471427542824281,-0.000874541401763405,-0.001628055260742518,0.00015
2018-07-18,-0.015674832345612275,0.005768850484335323,-0.000821676029426956,0.00015
2018-07-19,0.0022463385853230423,0.0030677836114043093,0.0010604667653708762,0.00015
2018-07-20,0.0029988279424842355,-0.014601943173321402,-0.004966793497909753,0.00015
2018-07-23,0.008218228717773102,0.0033795038826488046,-0.005079394134949892,0.00015
2018-07-24,-0.01196950710878082,0.0010736809735938742,-0.006942712769156055,0.00015
2018-07-25,-0.012804566130842764,6.45621777051292e-06,-0.00800135552251855,0.00015
2018-07-26,0.005619415656168977,-0.0018425922654444291,-0.006086413461102397,0.00015
2018-07-27,0.0033698467323318606,0.005720563599930068,0.000797312534020646,0.00015
2018-07-30,0.0029049285034587658,0.004837632310614289,-0.004463937577459421,0.00015
2018-07-31,0.003864482094969757,-0.0037643883391180457,0.0025680723211554814,0.00015
2018-08-01,-0.006400247215784908,0.0021352614356226754,0.00017356874376280932,0.00015
2018-08-02,0.0027225369716100357,-0.00475828367270643,-0.009842521067190269,0.00015
2018-08-03,0.003330724732986813,-0.006798090823944653,0.003274877921108449,0.00015
2018-08-06,-0.006743514180263678,-0.003033586122949826,0.004053993227958549,0.00015
2018-08-07,0.019057745111447567,0.004411967361913794,-0.004969313374174267,0.00015
2018-08-08,0.005138329209117875,0.004865625226880434,0.002100957714474958,0.00015
2018-08-09,-0.011513034972026487,0.002665427100486465,-0.004282491187045995,0.00015
2018-08-10,0.006965536086338297,0.0037254789342399857,0.000488351883741677,0.00015
2018-08-13,-0.009346816702273216,0.002680891435574792,-0.006322492034774828,0.00015
2018-08-14,0.00827084603742452,-0.0031074079761147615,-0.008965532262672883,0.00015
2018-08-15,0.01198595579007404,0.002259612723369703,-0.0019140859480648435,0.00015
2018-08-16,-0.007806823183517104,0.004102047626138412,-0.0006186447313741807,0.00015
2018-08-17,0.010033761292443218,0.003871456649067871,-0.00198839846807302,0.00015
2018-08-20,0.004527809269364983,0.006044566857373215,-0.005920152791112797,0.00015
2018-08-21,0.0086206015999449,0.0036415192360053188,-0.001999495310655685,0.00015
2018-08-22,0.019367929826539475,0.0018572410377079146,0.0013464737629036699,0.00015
2018-08-23,-0.0020538811600287047,0.0054507511915821375,-0.00022446515061268492,0.00015
2018-08-24,-0.007137361643574896,-3.2606296245300324e-05,0.0009125051529960671,0.00015
2018-08-27,-0.008495144296255233,-0.004309373256138589,-0.0033505760022711647,0.00015
2018-08-28,-0.0077581028496543835,-0.0007153348197188194,0.005858589573580798,0.00015
2018-08-29,-0.000371017094141042,-0.0036245132240322457,-0.005880866682773904,0.00015
2018-08-30,0.003811519748166439,-0.0032758913748719078,0.002437801485433593,0.00015
2018-08-31,0.003166907993300191,-0.0006225933535775891,0.005909455464799808,0.00015
2018-09-03,0.008671832490360238,-0.0038620996049998067,0.002404540463744477,0.00015
2018-09-04,0.0005300189187790702,-0.0014398076481952013,-0.0010126211353241501,0.00015
2018-09-05,0.014935340771573168,-0.009368073334768929,-0.002641485233314896,0.00015
2018-09-06,-0.0022465683323795605,0.0011664685368646928,0.0051804382552312804,0.00015
2018-09-07,0.02760169166589619,0.00010602737681112118,-0.007114874626308366,0.00015
2018-09-10,0.006656673477650063,-0.003985443155340953,-0.0048506213018982185,0.00015
2018-09-11,-0.008171575564162826,0.003396228342162025,-0.001987788827458607,0.00015
2018-09-12,-0.010308924980611124,0.004787850688132793,0.0061882687875599906,0.00015
2018-09-13,0.005224724152431854,-0.00793779932184487,0.0018988381802044802,0.00015
2018-09-14,-0.001834627853258509,-0.0037136238928310713,-0.004840228792551227,0.00015
2018-09-17,0.0075400049409209205,-0.0037457117489364915,-0.0015515385269245182,0.00015
2018-09-18,0.005132376245735449,-0.004599515505544323,-0.003071615720481472,0.00015
2018-09-19,-0.0003282891265687277,0.0042473742096587426,-0.0035489449611676755,0.00015
2018-09-20,-0.00806793718068405,-0.0008691306938640176,0.004894447792783896,0.00015
2018-09-21,-0.014748472246858647,-0.0012225742065530539,-0.006858715646317529,0.00015
2018-09-24,-0.004065149520670211,-0.009919311822033768,0.008043904278671868,0.00015
2018-09-25,0.008963987943234723,0.0032770901510461316,0.004141148450923114,0.00015
2018-09-26,0.0025409374413020397,-0.006096291974267362,0.00545430835301849,0.00015
2018-09-27,-0.01205738778711988,0.00039966315133164125,-0.0023146975601262914,0.00015
2018-09-28,0.00213180925851182,0.0014868846897909585,-0.0007497035953955468,0.00015
2018-10-01,0.004253173797288368,0.006903292979193255,-0.00716575907262356,0.00015
2018-10-02,-0.008438574362011331,-0.006444101995595561,-0.0026233120353340153,0.00015
2018-10-03,0.001937251059455279,-0.014997560779104127,0.0024682742382157543,0.00015
2018-10-04,0.000982087184459999,0.0010192477237684742,0.006480315308906981,0.00015
2018-10-05,-0.011029702978306232,0.009102555907554268,-0.005535784084012258,0.00015
2018-10-08,0.003977873603482833,0.006294731764697187,-0.0018275296849263292,0.00015
2018-10-09,0.0060078452636823446,0.001148297076373129,-0.0007564961011626117,0.00015
2018-10-10,0.01123051243175277,-0.002358180928160237,-0.006978946010962426,0.00015
2018-10-11,0.01093802052034903,0.0041356129831865525,0.0029567462087920016,0.00015
2018-10-12,-0.013376693679570912,-0.004767730998522343,-0.0036199516587130456,0.00015
2018-10-15,-0.00897825039915123,0.002481788846781096,-0.00097695175588512,0.00015
2018-10-16,0.005550352672086598,0.0026273507958331343,-0.0022597468595593885,0.00015
2018-10-17,0.005537859509122088,0.0054010495374943995,-0.003946692528598372,0.00015
2018-10-18,0.005550476863060479,0.013898300194555388,-3.52249274027735e-05,0.00015
2018-10-19,0.03892731490654721,0.002062079835893835,-0.001078047892840112,0.00015
2018-10-22,0.0061089051069316705,-0.002444818128537494,-0.001859289411393328,0.00015
2018-10-23,0.01175565640180599,-2.7871560959972177e-05,-0.003642308108401714,0.00015
2018-10-24,0.009940017634932023,-0.008745379524445592,0.001597623353914777,0.00015
2018-10-25,0.00691391251305798,-0.003373565655445291,0.008268086342461425,0.00015
2018-10-26,-0.002752692446403456,-0.00194641219056552,0.0006994361641956369,0.00015
2018-10-29,0.007989692204932675,-0.0025204419896729625,0.004980591074555645,0.00015
2018-10-30,-0.007328252145375718,0.00086177436016861,-0.006951109625767313,0.00015
2018-10-31,-0.001968186067400089,-0.0040120996619110024,0.0007888071964688475,0.00015
2018-11-01,-0.0044536354782910344,0.005705153336622358,-0.005486841594855333,0.00015
2018-11-02,0.0012187413938632256,0.00010103532459098548,-0.007384624637659507,0.00015
2018-11-05,0.02354658566673509,5.349839430692792e-05,-0.0036968570372951817,0.00015
2018-11-06,-0.01827265192591748,-0.0015394735825645892,0.005959496672067865,0.00015
2018-11-07,0.007262601903745135,0.0008759534192948957,0.004750079143348228,0.00015
2018-11-08,-0.015727158711896515,0.0042254913233381736,0.0012150236102719985,0.00015
2018-11-09,-0.0043193186578943344,-0.0042356510785545014,-0.007663502799449654,0.00015
2018-11-12,0.01128950596967366,-0.0031905824453762836,-0.000981403256939684,0.00015
2018-11-13,0.0010428001909546277,-0.0014186301438833234,0.0015085000445086776,0.00015
2018-11-14,-0.010377447779293062,-0.0066293546173660746,0.0008776811478929896,0.00015
2018-11-15,-0.006753037092599682,-0.003996289298607489,-0.00921896791740373,0.00015
2018-11-16,0.0071959774893467585,-0.0022811043677232953,-0.004451589240099359,0.00015
2018-11-19,-0.006903666317171367,0.004471945903563638,-0.0003203888207435832,0.00015
2018-11-20,0.002564585895819749,0.0014128066450096249,0.00268145454758595,0.00015
2018-11-21,0.0008557183990381379,0.0010679495568377219,-0.010980639105499733,0.00015
2018-11-22,-0.006116003476058171,0.004354489810839861,-0.0008106198773992922,0.00015
2018-11-23,0.021839440893253258,-0.0005868589419969832,0.0007152438493947617,0.00015
2018-11-26,0.006739190223180112,0.002052324249644448,0.0042480599425810655,0.00015
2018-11-27,-0.01985142586657607,-0.00041610876466248117,0.0034642879211871837,0.00015
2018-11-28,0.0022645431476942765,0.0014268117469981422,0.002912856594044026,0.00015
2018-11-29,-0.00621786464768388,-0.0028137932880579106,-0.003999702533509671,0.00015
2018-11-30,0.008924333347962238,-0.012094085791382147,-0.009540010685616537,0.00015
2018-12-03,-0.007525207384327006,-0.0005713958109315207,-0.001965263785307005,0.00015
2018-12-04,-0.0007473644146689903,0.007213740680499701,0.0050081591260428,0.00015
2018-12-05,0.005449872789804572,0.004731077011207962,0.006967272637622157,0.00015
2018-12-06,0.009057551941701214,0.004926987422955854,0.0035527455114889267,0.00015
2018-12-07,-0.011602964070557763,0.00628065360903109,0.002146704114008672,0.00015
2018-12-10,-0.002945012358409484,0.0005432879548071872,0.0018981982419298273,0.00015
2018-12-11,-0.0043494531116095615,0.001086578537027978,-0.0027805937338039027,0.00015
2018-12-12,-0.006133292325737119,-0.002988259477171751,-0.0006503014677681001,0.00015
2018-12-13,0.018054542402810972,-0.0014803642801352488,0.008345347629131656,0.00015
2018-12-14,0.004449817109609556,0.003178855748855708,-0.0047127900289593815,0.00015
2018-12-17,-0.012208839543350452,0.006119422185844082,0.008073893953549257,0.00015
2018-12-18,0.00957861947054776,-0.0005972313784049977,-0.001610140772460292,0.00015
2018-12-19,0.021621561970126334,-0.002150946324257058,0.006627160545475392,0.00015
2018-12-20,0.010724652605511469,0.00010263979428298647,-0.007034075047487692,0.00015
2018-12-21,-0.014793699659540135,0.003106033744645574,0.0029295210058232456,0.00015
2018-12-24,-0.0044423407286625135,-0.007119274080667709,-0.0036838506797381098,0.00015
2018-12-25,0.013069111491866226,-0.011380904765686192,-0.007076335959620938,0.00015
2018-12-26,-0.006676694656187808,-0.002652684247457918,0.0010926702120547284,0.00015
2018-12-27,0.0048381942814622846,-0.006003562129570793,0.005047358942979844,0.00015
2018-12-28,0.008146340534293368,-0.0024407009882365547,-0.004224707192967482,0.00015
2018-12-31,-0.00886930471578083,-0.0006389015940873576,-0.007495079802292006,0.00015
2019-01-01,-0.0001952535606180008,-0.002166242045115067,-0.00045922382167477567,0.00015
2019-01-02,-0.03201267340069073,0.007362337672353727,-0.00043717664388590537,0.00015
2019-01-03,-0.0098438764133429,0.0017337238230116002,0.0027415981377724935,0.00015
2019-01-04,-0.002125681513931603,0.0016023717980541419,0.004747972856822442,0.00015
2019-01-07,-0.012077831819648496,0.0032110357202170094,-0.0002970759063624705,0.00015
2019-01-08,0.016724113039316355,-0.005594165588903846,0.009277516573971314,0.00015
2019-01-09,-0.013901413779606327,0.005295558937101343,0.0011211737226764589,0.00015
2019-01-10,-0.004000444866969838,-0.00027882143267729943,-0.001732132530034498,0.00015
2019-01-11,0.0017074057728609135,0.003452403086206063,-0.00805783679551414,0.00015
2019-01-14,0.014812732890661155,-0.005259286165200777,-0.0013132976015808387,0.00015
2019-01-15,-0.013958621511794394,-0.0076687938300803215,-0.0016819347270556812,0.00015
2019-01-16,0.012031637521549595,0.004189448290125144,0.004801523981407352,0.00015
2019-01-17,0.0005023306101958706,0.001982047630487583,0.0023124181203342704,0.00015
2019-01-18,-0.00941508651047951,-0.004410257771787552,-0.005896845608163086,0.00015
2019-01-21,0.005021034742632708,-0.004248315406373472,0.0008612719320551875,0.00015
2019-01-22,0.0023905969557347006,0.005727173922073847,0.003357655858645267,0.00015
2019-01-23,-0.0056021687715879466,-0.005847059464336639,0.0076401567969391635,0.00015
2019-01-24,0.0010980208499001892,0.008313364766279816,0.004437519837070297,0.00015
2019-01-25,-0.003453135968617602,-0.004403103673239344,0.003804233271557389,0.00015
2019-01-28,0.0015351734525124803,0.0032919596280419146,0.00030042997307581806,0.00015
2019-01-29,0.007021306745210467,-0.001543092378744923,0.001941560027117248,0.00015
2019-01-30,0.016260168161453523,0.0031159371554117152,0.006247524503530793,0.00015
2019-01-31,-0.011978154988268491,-0.002620570010570963,-0.006663886987398249,0.00015
2019-02-01,0.021730333746562667,-0.0007139645303614711,-0.0017471966360847796,0.00015
2019-02-04,-0.01912087799522502,0.0003045958769786057,-0.0038628437437812036,0.00015
2019-02-05,-0.0011178509503558334,-0.004910937278907363,0.0018957655936306206,0.00015
2019-02-06,0.006283172064845766,0.0038041217271006294,0.006151110878253938,0.00015
2019-02-07,0.003209918677350327,-0.0024660678323579262,-0.0029848714336053695,0.00015
2019-02-08,-0.0058269951982059375,-0.0010429995767000928,-0.01195152183734719,0.00015
2019-02-11,-0.0016812225035727523,-0.004871746873042561,-0.002061103725122351,0.00015
2019-02-12,-0.004530009346588328,-0.012711668293976554,0.004567368660087033,0.00015
2019-02-13,-0.005493647569442115,-0.000855138813000845,0.0026881495147493984,0.00015
2019-02-14,0.008896020970210246,0.01216307710806458,0.002140931239052881,0.00015
2019-02-15,0.003970154859650473,0.0040230214394901195,-0.0013999665093723987,0.00015
2019-02-18,-0.006529095952606542,3.6981013280267975e-06,-0.006395153681098932,0.00015
2019-02-19,0.009395998754332507,-0.0012144541460413383,0.002576471608122337,0.00015
2019-02-20,0.0034729952087660934,0.0002123294640602319,-0.0041714090501731235,0.00015
2019-02-21,0.008528621188389601,0.0028355955758760498,0.010920483666902282,0.00015
2019-02-22,0.006696288419236122,-0.005804064076544224,0.00285253604177258,0.00015
2019-02-25,-0.007889950109220724,0.005671608473344361,-0.0029032415127697555,0.00015
2019-02-26,-0.005201810401969696,0.00367690657720622,-0.003056926236943141,0.00015
2019-02-27,0.007872936051232618,0.003690928628539672,-0.0004647210330679414,0.00015
2019-02-28,0.006503702654334649,0.002292378694048636,-0.001197509610108749,0.00015
2019-03-01,0.0001909840603585187,0.00019808328846994953,0.005584168877649771,0.00015
2019-03-04,0.00157327383308782,0.0034643061798340993,0.0009320808487202316,0.00015
2019-03-05,0.013176648957884248,0.00305907066870689,-0.0036581586945426403,0.00015
2019-03-06,-0.0055157138883582995,-0.001670203554705119,0.009452203425778913,0.00015
2019-03-07,0.0058709738117003795,-0.002768008864484505,0.0002465416576011132,0.00015
2019-03-08,-0.0016219265243389406,0.0006092814763099335,0.003844198379844484,0.00015
2019-03-11,-0.001776812032272203,0.007845100757475937,-0.0030411325372237965,0.00015
2019-03-12,0.0113877685198719,-0.006095535378269504,0.001815578138722617,0.00015
2019-03-13,0.008654163489880297,-0.0072376263287622,0.001555549955715976,0.00015
2019-03-14,0.008535096360006385,0.0009238042061825838,-0.009448246460480765,0.00015
2019-03-15,0.013454788071543291,0.0003544385092800903,0.0100763755523032,0.00015
2019-03-18,0.0006100384163275905,0.0009667083218520412,0.006453222304612736,0.00015
2019-03-19,0.007219529712949639,0.0013197659895425014,-0.001985976580729938,0.00015
2019-03-20,-0.0027026675659345602,-0.0010160112731740255,-0.005511348702279277,0.00015
2019-03-21,0.0036416635248844214,0.007549317193010411,0.00173780806901776,0.00015
2019-03-22,-0.0009014305436768459,-0.007904519892382578,0.0004334884970719829,0.00015
2019-03-25,0.001369959649927182,-0.00404248512390123,0.001778344742816147,0.00015
2019-03-26,0.006351570254369137,-0.000416273800745237,0.0009578869809704481,0.00015
2019-03-27,-0.007782206832334724,-0.008115944055770838,0.0025312049465296307,0.00015
2019-03-28,0.021323872756854604,-0.0007792720221603558,0.007236528496959033,0.00015
2019-03-29,-0.00966017381499702,0.00840735082864009,0.0028405160256432306,0.00015
2019-04-01,-0.011741886127877323,0.00020443244147980895,-0.005248277494549706,0.00015
2019-04-02,0.011981108735000677,0.0012535045285934174,0.00681281426356226,0.00015
2019-04-03,0.008316626939629358,-0.006200823825862901,0.008203072817441436,0.00015
2019-04-04,0.006641198170521552,-0.0029818070401973875,0.015760283672560424,0.00015
2019-04-05,0.006683455092642799,-0.001775981901619685,-0.00561747016619799,0.00015
2019-04-08,0.0002775322715308538,-0.0014885754837811703,0.001214410065751375,0.00015
2019-04-09,-0.008572543714858317,0.006508218975018844,-0.010410493515944936,0.00015
2019-04-10,0.0011580455819372635,0.0028884553036256227,0.0027657457818960457,0.00015
2019-04-11,-0.006371617115121117,-0.0054572897846851594,-0.002741001490833863,0.00015
